product_id,product_name,product_description,category_id,category_name
14996,Mini Aspirateur,Quality,302, Vacuum Cleaners
14997,Barbecue a Charbon,Barbecue a Charbon,284,Cookware
14998,Mini Ferme,.,181,Activity Play Centers
14999,Jouet pour enfant,.,182, Music & Sound
15000,Tennis Air Force,White Tennis Air Force,243,Shoes
15001,Tennis Air Force,White Tennis Air Force,243,Shoes
15002,Tennis shoes,Black Tennis,415,Shoes
15003,Handbag,Handbag,257,Handbags & Wallets
15004,Handbag,Handbag available in several colours,257,Handbags & Wallets
15005,Handbag,"Handbag available in several
Colours",257,Handbags & Wallets
15006,Handbag,Handbag available in several colours,257,Handbags & Wallets
15007,Handbag,"Black handbag , mini bag and purse",257,Handbags & Wallets
15008,Handbag,White handbag with mini bag and purse,257,Handbags & Wallets
15009,Handbag,"Brown Handbag , mini bag and purse",257,Handbags & Wallets
15010,Handbag,"Brown Handbag , mini handbag and purse",257,Handbags & Wallets
15011,Handbag,Black handbag with purse,257,Handbags & Wallets
15012,Female Handbag,Available in many colours,257,Handbags & Wallets
15013,Female Handbag,Available in many colours,257,Handbags & Wallets
15014,Female Handbag,Available in many colours,257,Handbags & Wallets
15015,Female Handbag,Available in many colours,257,Handbags & Wallets
15016,Female Handbag,Available in many colours,257,Handbags & Wallets
15017,Female Handbag,Available in many colours,257,Handbags & Wallets
15018,Female Handbag,Available in many colours,257,Handbags & Wallets
15019,Female Handbag,Available in many colours,257,Handbags & Wallets
15020,Female Handbag,Available in many colours,257,Handbags & Wallets
15021,Female Handbag,Available in many colours,257,Handbags & Wallets
15022,Female Handbag,Available in many colours,257,Handbags & Wallets
15023,Female Handbag,Available in many colours,257,Handbags & Wallets
15024,Female Handbag,Available in many colours,257,Handbags & Wallets
15025,Female Handbag,Available in many colours,257,Handbags & Wallets
15026,Female Handbag,Available in many colours,257,Handbags & Wallets
15027,Female Handbag,Available in many colours,257,Handbags & Wallets
15028,Female Handbag,Available in many colours,257,Handbags & Wallets
15029,Female Handbag,Available in many colours,257,Handbags & Wallets
15030,Female Handbag,Available in many colours,257,Handbags & Wallets
15031,Female Handbag,Available in many colours,257,Handbags & Wallets
15032,Men Shoes,Quality,243,Shoes
15033,Men Shoes,Quality,243,Shoes
15034,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15035,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15036,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15037,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15038,Men Shoes,"Quality 
Size 40 - 45",254,Shoes
15039,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15040,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15041,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15042,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15043,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15044,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15045,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15046,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15047,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15048,Men Shoes,"Quality 
Size 40 - 45",243,Shoes
15049,Unisex Shoes,"Quality 
Size 39 - 42",415,Shoes
15050,Unisex Shoes,"Quality 
Size 39 - 42",415,Shoes
15051,Unisex Shoes,"Quality 
Size 39 - 42",415,Shoes
15052,Unisex Shoes,"Quality 
Size 39 - 42",415,Shoes
15053,Unisex Shoes,"Quality 
Size 37 - 45",415,Shoes
15054,Unisex Shoes,"Quality 
Size 37 - 45",415,Shoes
15055,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15056,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15057,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15058,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15059,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15060,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15061,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15062,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15063,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15064,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15065,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15066,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15067,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15068,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15069,Female Sandals,"Quality 
Size 37 - 41",263,Flats
15070,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15071,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15072,Unisex Sandals,"Quality 
Size 39 - 45",415,Shoes
15073,Unisex Shoes,"Quality 
Size 39 - 45",415,Shoes
15074,Unisex Sandals,"Quality 
Size 39 - 45",415,Shoes
15075,Female Sandals,"Quality 
Size 37 - 42",263,Flats
15076,Men Sandals,"Quality 
Size 40 - 45",243,Shoes
15077,Men Sandals,"Quality 
Size 40 - 45
Also available in Brown",243,Shoes
15078,Men Sandals,"Quality 
Size 37 - 41",243,Shoes
15079,Men Sandals,"Quality 
Size 37 - 41",243,Shoes
15080,Men Sandals,"Quality 
Size 37 - 41",243,Shoes
15081,Female Sandals,Quality,263,Flats
15082,Female Sandals,Quality,263,Flats
15083,Female Wear,Quality,263,Flats
15084,Female Sandals,Quality,263,Flats
15085,Female Sandals,Quality,263,Flats
15086,Female Sandals,"Quality
size 37 - 42",263,Flats
15087,Female Sandals,"Quality
size 37 - 41",263,Flats
15088,Female Sandals,"Quality
size 37 - 41",263,Flats
15089,Female Sandals,"Quality
size 37 - 41",263,Flats
15090,Female Sandals,"Quality
size 37 - 41",263,Flats
15091,Unisex Sandals,"Quality
size 38 - 45",415,Shoes
15092,Female Sandals,"Quality
size 37 - 42",263,Flats
15093,Female Sandals,"Quality
Size 37 - 41",263,Flats
15094,Female Sandals,"Quality
Size 37 - 41",263,Flats
15095,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15096,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15097,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15098,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15099,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15100,Heels,Quality,254,Shoes
15101,Heels,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15102,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15103,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15104,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15105,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15106,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15107,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15108,Heels,"Quality
Available in different colours
Size 36 - 41",254,Shoes
15109,High Sandals,Quality,254,Shoes
15110,High Sandals,Quality,254,Shoes
15111,High Sandals,Quality,254,Shoes
15112,High Sandals,"Quality
Size 30 - 35",276,Shoes
15113,High Sandals,Quality,254,Shoes
15114,food tray,Surprised food tray package full option,333, Fast Food
15115,food tray,Food tray,332,African
15116,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15117,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15118,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15119,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15120,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15121,High Sandals,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15122,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15123,High Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15124,Female Sandals,"Quality
Available in different colours
Size 38 - 41",254,Shoes
15125,Female Shoe,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15126,Female Shoe,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15127,Female Shoe,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15128,Female Shoe,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15130,High Sandals,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15131,Female Shoe,"Quality
Available in different colours
Size 37 - 41",254,Shoes
15132,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15133,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15134,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15135,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15136,Blanket and Pillow case,"Quality cotton material
Available in different colours
 02 pillowcases and 01 Blanket",19,Bed
15137,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15138,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15139,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15140,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15141,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15142,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15143,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15144,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15145,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15146,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15147,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15148,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15149,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15150,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15151,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15152,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15153,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15154,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15155,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15156,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15157,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15158,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15160,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15161,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15162,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15163,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15164,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15165,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15166,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15167,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15168,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15169,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15170,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15171,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15172,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15173,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15175,Blanket and Pillow case,"Quality cotton material
Available in different colours
02 pillowcases and 01 Blanket",19,Bed
15176,Ndole and Plantain,Taste and testify,332,African
15177,Tomato Sauce and Rice,Taste and testify,332,African
15178,Fried rice and chicken,Taste and testify,332,African
15179,White beans and Rice,Taste and testify,332,African
15180,Handmade Sandals,"Promotion 
3500F each for a minimum of 18 pairs",263,Flats
15181,Chaussure Enfant,"GEOX RESPIRA
pointure 22",273,Shoes
15182,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 22",273,Shoes
15183,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 29",273,Shoes
15184,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 24",273,Shoes
15185,Chaussure Enfant,Pointiure 24,273,Shoes
15186,Chaussure Enfant,Pointure 24,273,Shoes
15187,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 27",273,Shoes
15188,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 27",273,Shoes
15189,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 29",273,Shoes
15190,Chaussure Enfant,Pointure 28,273,Shoes
15191,Chaussure Enfant,"GEOX RESPIRA 
Pointiure 24",273,Shoes
15192,Shirt and Trouser,Quality,242,Clothing
15193,Shirt and Trouser,Quality,242,Clothing
15194,Shirt and Trouser,Quality,242,Clothing
15195,Shirt and Trouser,Quality,242,Clothing
15196,Chaussure Enfant,Pointure 28,273,Shoes
15197,Chaussure Enfant,Pointure 28,273,Shoes
15198,Sakai,"Size: 35cm (W) by 45cm (L)            
Title: sakai (firewood carried with ropes.                               
Artist: Njiko.M                    
Year: 2022",283,Wall Art
15199,High Heel Shoe,Black high heel shoe,254,Shoes
15200,High Heel Shoe,Red high heel shoe,254,Shoes
15201,High Heel Shoe,High heel Shoe,254,Shoes
15202,High Heel shoe,Red High Heel Shoe,254,Shoes
15203,High Heel Sandal,Nude High Heel Sandals,254,Shoes
15204,High Heel Sandals,"Orange High Heel Sandals 

Brand : EGO",254,Shoes
15205,High Heel Sandals,"Pink High Heel Sandals 


Brand : EGO",254,Shoes
15206,High Heel Sandals,"Green High Heel Sandals 


Brand : EGO",254,Shoes
15207,High Heel Shoes,Red Louis Vuitton shoes,254,Shoes
15208,High Heel Shoe,Nude Louis Vuitton shoes,254,Shoes
15209,Male Leather Slippers,Black male leather slippers,243,Shoes
15210,Male Leather Sandals,Black male leather sandals,254,Shoes
15211,Male Leather Slippers,Black Male Leather Slippers,243,Shoes
15212,Male Leather Slippers,Brown Leather Slippers,254,Shoes
15213,Leather Slippers,Female Leather Slippers,254,Shoes
15214,Male  Leather Slippers,Black Male Leather Slippers,254,Shoes
15215,586 M2 OF TITTLED LAND BEHIND BIAKA UNIVERSITY AND CLOSE TO UB FENCE FOR SALE*,"*BREAKING 586 M2 OF TITTLED LAND BEHIND BIAKA UNIVERSITY AND CLOSE TO UB FENCE FOR SALE*
This land is about 850 meters from the main tar in Bonduma Biaka and very close to UB fence at Ndongo Molyko 

*PRICE TAG:?? 12.5??‍♂??‍♂ MILLION*

*N/B: LAND TITTLE AVAILABLE*

CONTACT: 677462672",240,House
15216,6500M2 OF TITTLED LAND SOME 600 METERS FROM THE TAR AT BIAKA UNIVERSITY AND ABOUT 30 METERS TO UB FENCE,"*BEST DEAL OF THE MONTH IN BONDUMA BUEA*

*6500M2 OF TITTLED LAND SOME 600 METERS FROM THE TAR AT BIAKA UNIVERSITY AND ABOUT 30 METERS TO UB FENCE*

THIS BEAUTIFUL PIECE OF LAND IS IN THE MIDDLE OF BUILDINGS  WITH ALL AMENITIES PERFECT FOR A CHURCH, SCHOOL OR RESELLERS.

*PRICE TAG: ??60 MILLION??‍♂??‍♂*
*N/B: LAND TITTLE AVAILABLE*

CONTACT: 677462672",241, Land
15217,13 APPARTMENT MEGA STRUCTURE IN THE HEART OF LIMBE. WITH ALL AMENITIES AVAILABLE FOR SALE,"*BREAKING BONANZA OPPOSIT SONARA BEFORE LIMBE 2 COUNCIL ABOUT 200 METERS FROM THE MAIN TAR*

AN 13 APPARTMENT MEGA STRUCTURE IN THE HEART OF LIMBE. WITH ALL AMENITIES AVAILABLE 
?? 3 3 bedrooms appartments
?? 3 2 bedrooms appartments 
?? 7 studios 

Very accessible from the main tar in a perfect position. Can be converted to a guest house.

*PRICE TAG IS BONANZA ??‍♂??‍♂??‍♂150 million??*

Legal coverage *LAND TITTLE*

CONTACT GENUINE/BEST LAND AND HOUSES REAL ESTATE
677462672??????",240,House
15218,*HOT MASION FOR SALE IN BOKWANGOH BUEA,"*HOT MASION FOR SALE IN BOKWANGOH BUEA*
??4 bed rooms
??6 toilets (4 baths)
??2 Palours
??1 study
??1 dinning
??2 kitchens
??2 storage
??2 dog houses
??1 balcony
??Garage space for 2 cars
??Very big yard
??Land size 530M2

*PRICE TAG: 185 MILLIONS*

CONTACT: 677462672",240,House
